2026-02-19 20:00:22,307 - __main__ - INFO - **********Starting passengers stubs**********
2026-02-19 20:00:22,307 - __main__ - INFO - Loading payloads from /home/daddy/apps/virt/k8s/apps/data_combo_service/data/biz/passengers.csv
2026-02-19 20:00:22,464 - __main__ - INFO - Loaded 98619 rows
2026-02-19 20:00:22,464 - __main__ - INFO - Selecting 300 random rows
2026-02-19 20:00:22,570 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'c2xsWY', 'First Name': 'Phillipp', 'Last Name': 'Breadmore', 'Gender': 'Male', 'Age': '88', 'Nationality': 'Georgia', 'Country Name': 'French Polynesia', 'flight_id': 8}
2026-02-19 23:05:09,773 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'j3W3Dh', 'First Name': 'Granny', 'Last Name': 'Crevagh', 'Gender': 'Male', 'Age': '48', 'Nationality': 'Indonesia', 'Country Name': 'Kiribati', 'flight_id': 2}
2026-02-19 23:05:39,775 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'vIpoOg', 'First Name': 'Lorettalorna', 'Last Name': 'Curnick', 'Gender': 'Female', 'Age': '36', 'Nationality': 'Argentina', 'Country Name': 'Australia', 'flight_id': 2}
2026-02-19 23:06:09,778 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'FnnjvY', 'First Name': 'Di', 'Last Name': 'Sergent', 'Gender': 'Female', 'Age': '57', 'Nationality': 'Uzbekistan', 'Country Name': 'United States', 'flight_id': 6}
2026-02-19 23:06:39,780 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'zGJDtA', 'First Name': 'Lou', 'Last Name': 'Binnell', 'Gender': 'Female', 'Age': '31', 'Nationality': 'Poland', 'Country Name': 'Sri Lanka', 'flight_id': 6}
2026-02-19 23:07:09,783 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'hwq7UE', 'First Name': 'Arty', 'Last Name': 'Dennington', 'Gender': 'Male', 'Age': '50', 'Nationality': 'Japan', 'Country Name': 'United Kingdom', 'flight_id': 2}
2026-02-19 23:07:39,785 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'nhV3ds', 'First Name': 'Remus', 'Last Name': 'Rodolf', 'Gender': 'Male', 'Age': '53', 'Nationality': 'United States', 'Country Name': 'Mexico', 'flight_id': 7}
2026-02-19 23:08:09,787 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'RYuxVI', 'First Name': 'Dionysus', 'Last Name': 'Skehens', 'Gender': 'Male', 'Age': '7', 'Nationality': 'Russia', 'Country Name': 'United States', 'flight_id': 1}
2026-02-19 23:08:39,790 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'SOZCLC', 'First Name': 'Vitoria', 'Last Name': 'Beden', 'Gender': 'Female', 'Age': '32', 'Nationality': 'Morocco', 'Country Name': 'Australia', 'flight_id': 9}
2026-02-19 23:09:09,792 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '9jKkbg', 'First Name': 'Karla', 'Last Name': 'Habbin', 'Gender': 'Female', 'Age': '30', 'Nationality': 'Brazil', 'Country Name': 'Botswana', 'flight_id': 7}
2026-02-19 23:09:39,795 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '5VgFMU', 'First Name': 'Zechariah', 'Last Name': 'McGrann', 'Gender': 'Male', 'Age': '63', 'Nationality': 'Colombia', 'Country Name': 'Canada', 'flight_id': 8}
2026-02-19 23:10:09,797 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'pJ5XZh', 'First Name': 'Daren', 'Last Name': "O'Fearguise", 'Gender': 'Male', 'Age': '1', 'Nationality': 'China', 'Country Name': 'Botswana', 'flight_id': 10}
2026-02-19 23:10:39,800 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '9Hvklf', 'First Name': 'Melisent', 'Last Name': 'Pearcehouse', 'Gender': 'Female', 'Age': '28', 'Nationality': 'Panama', 'Country Name': 'South Sudan', 'flight_id': 4}
2026-02-19 23:11:09,802 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '2tWPpz', 'First Name': 'Edvard', 'Last Name': 'Dulson', 'Gender': 'Male', 'Age': '34', 'Nationality': 'Belarus', 'Country Name': 'Indonesia', 'flight_id': 8}
2026-02-19 23:11:39,805 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '9usiPP', 'First Name': 'Mariana', 'Last Name': 'Grandin', 'Gender': 'Female', 'Age': '50', 'Nationality': 'Mauritius', 'Country Name': 'Thailand', 'flight_id': 9}
2026-02-19 23:12:09,807 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '9elUt5', 'First Name': 'Garth', 'Last Name': 'Critch', 'Gender': 'Male', 'Age': '73', 'Nationality': 'China', 'Country Name': 'India', 'flight_id': 1}
2026-02-19 23:12:39,809 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '65QtcH', 'First Name': 'Hurley', 'Last Name': 'Blasli', 'Gender': 'Male', 'Age': '13', 'Nationality': 'Poland', 'Country Name': 'China', 'flight_id': 9}
2026-02-19 23:13:09,812 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'kjwNcy', 'First Name': 'Shermy', 'Last Name': 'Gallandre', 'Gender': 'Male', 'Age': '42', 'Nationality': 'China', 'Country Name': 'United States', 'flight_id': 8}
2026-02-19 23:13:39,814 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'OH5uLX', 'First Name': 'Damon', 'Last Name': 'Herrema', 'Gender': 'Male', 'Age': '61', 'Nationality': 'Russia', 'Country Name': 'Italy', 'flight_id': 4}
2026-02-19 23:14:09,815 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'jf16kF', 'First Name': 'Karoly', 'Last Name': 'Barfitt', 'Gender': 'Male', 'Age': '82', 'Nationality': 'Portugal', 'Country Name': 'United States', 'flight_id': 10}
2026-02-19 23:14:39,818 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'gBLUgR', 'First Name': 'Dory', 'Last Name': 'Story', 'Gender': 'Female', 'Age': '43', 'Nationality': 'Russia', 'Country Name': 'Indonesia', 'flight_id': 8}
2026-02-19 23:15:09,820 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'CmK98R', 'First Name': 'Vasili', 'Last Name': 'Lynthal', 'Gender': 'Male', 'Age': '83', 'Nationality': 'Thailand', 'Country Name': 'Ethiopia', 'flight_id': 5}
2026-02-19 23:15:39,822 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'd3Lm4A', 'First Name': 'Pen', 'Last Name': 'Bouttell', 'Gender': 'Male', 'Age': '73', 'Nationality': 'China', 'Country Name': 'Kenya', 'flight_id': 2}
2026-02-19 23:16:09,825 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '5HtoVp', 'First Name': 'Hedda', 'Last Name': 'Spurrior', 'Gender': 'Female', 'Age': '79', 'Nationality': 'United States', 'Country Name': 'Indonesia', 'flight_id': 8}
2026-02-19 23:16:39,827 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'o4B9Ad', 'First Name': 'Shelagh', 'Last Name': 'Bleackley', 'Gender': 'Female', 'Age': '78', 'Nationality': 'United States', 'Country Name': 'United States', 'flight_id': 2}
2026-02-19 23:17:09,829 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'VAIigH', 'First Name': 'Laurent', 'Last Name': 'MacGinley', 'Gender': 'Male', 'Age': '51', 'Nationality': 'China', 'Country Name': 'Canada', 'flight_id': 1}
2026-02-19 23:17:39,831 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '8Z6jHb', 'First Name': 'Lucilia', 'Last Name': 'MacElroy', 'Gender': 'Female', 'Age': '53', 'Nationality': 'Croatia', 'Country Name': 'Australia', 'flight_id': 2}
2026-02-19 23:18:09,834 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '9f57s9', 'First Name': 'Felipe', 'Last Name': 'Schwanden', 'Gender': 'Male', 'Age': '87', 'Nationality': 'Tunisia', 'Country Name': 'United States', 'flight_id': 9}
2026-02-19 23:18:39,836 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'TAqAjl', 'First Name': 'Glynn', 'Last Name': 'Giraudel', 'Gender': 'Male', 'Age': '50', 'Nationality': 'China', 'Country Name': 'Western Sahara', 'flight_id': 9}
2026-02-19 23:19:09,838 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'RmjJZK', 'First Name': 'Gibb', 'Last Name': 'Cyples', 'Gender': 'Male', 'Age': '27', 'Nationality': 'China', 'Country Name': 'Indonesia', 'flight_id': 7}
2026-02-19 23:19:39,841 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'EMLnLh', 'First Name': 'Laurel', 'Last Name': 'Richichi', 'Gender': 'Female', 'Age': '49', 'Nationality': 'Russia', 'Country Name': 'United States', 'flight_id': 7}
2026-02-19 23:20:09,843 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '9oQu6P', 'First Name': 'Whittaker', 'Last Name': 'Haddinton', 'Gender': 'Male', 'Age': '64', 'Nationality': 'Canada', 'Country Name': 'United States', 'flight_id': 7}
2026-02-19 23:20:39,845 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'cv1KLh', 'First Name': 'Bronny', 'Last Name': 'Paute', 'Gender': 'Male', 'Age': '60', 'Nationality': 'Philippines', 'Country Name': 'United States', 'flight_id': 9}
2026-02-19 23:21:09,847 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'R1iZ6j', 'First Name': 'Chelsie', 'Last Name': 'Wooler', 'Gender': 'Female', 'Age': '9', 'Nationality': 'Nigeria', 'Country Name': 'Congo, The Democratic Republic of the', 'flight_id': 4}
2026-02-19 23:21:39,850 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '6U9TqY', 'First Name': 'Andrea', 'Last Name': 'Girling', 'Gender': 'Male', 'Age': '31', 'Nationality': 'Indonesia', 'Country Name': 'United States', 'flight_id': 10}
2026-02-19 23:22:09,852 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'iOvXCk', 'First Name': 'Gaspar', 'Last Name': 'Boleyn', 'Gender': 'Male', 'Age': '38', 'Nationality': 'China', 'Country Name': 'Italy', 'flight_id': 7}
2026-02-19 23:22:39,854 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': 'tquCZf', 'First Name': 'Jermain', 'Last Name': 'Mattessen', 'Gender': 'Male', 'Age': '48', 'Nationality': 'Ukraine', 'Country Name': 'Argentina', 'flight_id': 3}
2026-02-19 23:23:09,856 - __main__ - INFO - Published message to Kafka topic 'rts_passengers_topic': {'Passenger ID': '7EDaLD', 'First Name': 'Timmy', 'Last Name': 'De Launde', 'Gender': 'Male', 'Age': '75', 'Nationality': 'United States', 'Country Name': 'Norway', 'flight_id': 6}
